candidate_record_id,display_name,source_label,mapped_canonical_sphere_id,qa2_prior_classification,cat1_classification,confirmed_selectable_talent,owner_selectable_output,reason,packet_type,catalog_role,source_refs,source_context,owner_ruling_id,source_provenance,record_commitment_sha256
RADIANCE_TAL_HEAVEN_OPENING_JUDGMENT,Heaven-Opening Judgment,Radiance,tianxia.sphere.radiance,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:67882: actual_talent.,long_rest_line_damage_cover_pierce,null,"[""radiance_section.md Heaven-Opening Judgment: 12d10 Radiant; cover/material resistance boundaries; once/long rest.""]","{""declared_source_refs"":[""radiance_section.md Heaven-Opening Judgment: 12d10 Radiant; cover/material resistance boundaries; once/long rest.""]}",null,"{""source_anchor"":""record:RADIANCE_TAL_HEAVEN_OPENING_JUDGMENT"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",a5cdf4b223065f575b907150545ee244aa5b3e3e05591f19170aaf8177fa49e9
RADIANCE_TAL_JUDGMENT_RAY,Judgment Ray,Radiance,tianxia.sphere.radiance,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:67336: actual_talent.,line_damage_mark,null,"[""radiance_section.md Judgment Ray: 6d6 CL11; Dawnmark; ignores Half Cover/ordinary visual concealment; not Total Cover.""]","{""declared_source_refs"":[""radiance_section.md Judgment Ray: 6d6 CL11; Dawnmark; ignores Half Cover/ordinary visual concealment; not Total Cover.""]}",null,"{""source_anchor"":""record:RADIANCE_TAL_JUDGMENT_RAY"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",3be3ae142f8a4f1836264b6ba465c4fae0e74c7cbd2cecd06e7497b4947e6325
RADIANCE_TAL_SCOUR_THE_UNCLEAN,Scour the Unclean,Radiance,tianxia.sphere.radiance,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:67626: actual_talent.,mark_purification_suppression,null,"[""radiance_section.md Scour the Unclean: 3 CP after damaging Unclean Dawnmarked target; WIS save suppression/heal lock.""]","{""declared_source_refs"":[""radiance_section.md Scour the Unclean: 3 CP after damaging Unclean Dawnmarked target; WIS save suppression/heal lock.""]}",null,"{""source_anchor"":""record:RADIANCE_TAL_SCOUR_THE_UNCLEAN"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",28ff0ee542b600d511a5f1f1fa0e0f924508bc378b535926b571329db79a89a9
RADIANCE_TAL_SUN_WHITE_JUDGMENT_SPEAR,Sun-White Judgment Spear,Radiance,tianxia.sphere.radiance,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:67708: actual_talent.,single_target_damage_unclean_rider,null,"[""radiance_section.md Sun-White Judgment Spear: 6d8 Radiant; applies Dawnmark; Unclean CON rider; ignores listed ordinary cover/concealment.""]","{""declared_source_refs"":[""radiance_section.md Sun-White Judgment Spear: 6d8 Radiant; applies Dawnmark; Unclean CON rider; ignores listed ordinary cover/concealment.""]}",null,"{""source_anchor"":""record:RADIANCE_TAL_SUN_WHITE_JUDGMENT_SPEAR"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",14a22e26748a41afcf6e5d377dd4f447e1eb41d2222966e5c4a77eeb8ccc611b
STARS_BASE_STARBOLT,Starbolt,Stars,tianxia.sphere.stars,sphere_base_ability,BASE_SPHERE_ABILITY,false,false,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:85763: sphere_base_ability.,direct_damage_mark,null,"[""stars_section.md Starbolt: CL 11-16 = 3d8; choose Radiant, Force, or Cold; may apply Stellar Mark.""]","{""declared_source_refs"":[""stars_section.md Starbolt: CL 11-16 = 3d8; choose Radiant, Force, or Cold; may apply Stellar Mark.""]}",null,"{""source_anchor"":""record:STARS_BASE_STARBOLT"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c6832ba4017ee9f16a44123ab1d866455f66947778a6efe5ca62f9c99a7a2429
STARS_TAL_COMET_SPEAR,Comet Spear,Stars,tianxia.sphere.stars,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:86098: actual_talent.,single_target_comet_damage_push_prone,null,"[""stars_section.md Comet Spear: 7d8 at CL11; push 15/prone failed STR; push 5 success.""]","{""declared_source_refs"":[""stars_section.md Comet Spear: 7d8 at CL11; push 15/prone failed STR; push 5 success.""]}",null,"{""source_anchor"":""record:STARS_TAL_COMET_SPEAR"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",e06034d1c5ba14917d21d9188bbbee03352d7198c133e2e045453d5e0e9a8a8a
STARS_TAL_FALLING_SPARK,Falling Spark,Stars,tianxia.sphere.stars,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:85889: actual_talent.,aoe_damage_reaction_lock,null,"[""stars_section.md Falling Spark: 10-foot radius; 4d6 at CL11; failed save no reactions.""]","{""declared_source_refs"":[""stars_section.md Falling Spark: 10-foot radius; 4d6 at CL11; failed save no reactions.""]}",null,"{""source_anchor"":""record:STARS_TAL_FALLING_SPARK"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d2b5f8f09e33446506c3ed79cbbb98af62958b9d7b7e820b10974fbf52b5de65
STARS_TAL_FALLING_STAR,Falling Star,Stars,tianxia.sphere.stars,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:86427: actual_talent.,aoe_impact_damage_prone_object_double,null,"[""stars_section.md Falling Star: 6d8 at Core Formation; prone failed save; structures/unattended objects double damage.""]","{""declared_source_refs"":[""stars_section.md Falling Star: 6d8 at Core Formation; prone failed save; structures/unattended objects double damage.""]}",null,"{""source_anchor"":""record:STARS_TAL_FALLING_STAR"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",68536a97dbcbcb3815bae440fc55025a75a18c28b1c1e670b8f957a706290952
STARS_TAL_HEAVEN_FALLING_STAR,Heaven-Falling Star,Stars,tianxia.sphere.stars,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:86734: actual_talent.,long_rest_aoe_impact_damage,null,"[""stars_section.md Heaven-Falling Star: 12d10 Radiant/Force/Fire; once per long rest; prone; half save; object double damage.""]","{""declared_source_refs"":[""stars_section.md Heaven-Falling Star: 12d10 Radiant/Force/Fire; once per long rest; prone; half save; object double damage.""]}",null,"{""source_anchor"":""record:STARS_TAL_HEAVEN_FALLING_STAR"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f1390183c098be72af5b6c08d258d667da7f16b73c139dce80285cee95a5bcf8
STARS_TAL_METEOR_SHOWER,Meteor Shower,Stars,tianxia.sphere.stars,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:86237: actual_talent.,aoe_damage_reaction_lock,null,"[""stars_section.md Meteor Shower: 7d6 at CL11; half on success; failed save no reactions.""]","{""declared_source_refs"":[""stars_section.md Meteor Shower: 7d6 at CL11; half on success; failed save no reactions.""]}",null,"{""source_anchor"":""record:STARS_TAL_METEOR_SHOWER"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f85ed515e9abfd73d9791a22a5971ea6060e39982edb1d8e1080fb13784ca971
STARS_TAL_STAR_PIERCING_LINE,Star-Piercing Line,Stars,tianxia.sphere.stars,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:86596: actual_talent.,single_target_line_damage_anti_teleport,null,"[""stars_section.md Star-Piercing Line: one creature with mark/anchor; 8d8; CHA save restrictions; no Total Cover bypass.""]","{""declared_source_refs"":[""stars_section.md Star-Piercing Line: one creature with mark/anchor; 8d8; CHA save restrictions; no Total Cover bypass.""]}",null,"{""source_anchor"":""record:STARS_TAL_STAR_PIERCING_LINE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",e585f93e1932172aa0664430a71c1c4d0b3d18a115cf38b8fde1b67a0e785ef0
TALENT_PACKET_AEGIS_OBJECT_DAMAGE_REDIRECT,Aegis Object Damage Redirect,Protection,tianxia.sphere.protection,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,damage_transfer,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_AEGIS_OBJECT_DAMAGE_REDIRECT"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f9baa94b69e80530a30ad2a0eb4f3338c451d538f4d33681e86f1ea3bd160330
TALENT_PACKET_AEGIS_WARD_STATE_CREATE_REFRESH,Aegis Ward State Create Refresh,Protection,tianxia.sphere.protection,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,ward_state,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_AEGIS_WARD_STATE_CREATE_REFRESH"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f739a011dda0be03669c441561515d3f44a39ef9577692c250a99e5fe2268f22
TALENT_PACKET_BORROWED_BREATH_TEMP_HP_STACKING,Borrowed Breath Temporary Vitality,Life,tianxia.sphere.life,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,temp_hp_instance,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_BORROWED_BREATH_TEMP_HP_STACKING"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d4f960f6740f5dfab965ceec5fe4ab27365ce565416518d8ccd1d79ee947030a
TALENT_PACKET_DAMAGE_PREVENTION_ZERO_TRIGGER,Damage Prevention Zero Trigger,Universal,null,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,damage_prevention,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_DAMAGE_PREVENTION_ZERO_TRIGGER"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1ca61a3efaf354cdd37d764d9dd1034f3b5e5b9eb83b59e52c059434533ceec3
TALENT_PACKET_DAMAGE_REDUCTION_FLAT_OR_DICE_INSTANCE,Flat or Dice Damage Reduction Instance,Universal,null,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,damage_reduction,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_DAMAGE_REDUCTION_FLAT_OR_DICE_INSTANCE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",4258300d04bf1c4b55604a4a6514a515beb86a898eef890745e833c4914b3681
TALENT_PACKET_HEALING_INSTANCE_TARGET_CAP,Healing Instance Target Cap,Universal,null,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,healing_cap,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_HEALING_INSTANCE_TARGET_CAP"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",74e7dcf92aab192c03d2e472164f11e47fb6f51a5201bc9261f753d1dd377a82
TALENT_PACKET_HEALING_NO_UNDEAD_CONSTRUCT_UNLESS_PACKET,No Undead Construct Healing Unless Packet,Life,tianxia.sphere.life,unresolved_candidate,GENERATED_OR_PROJECTION_ROW,false,false,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,target_legality,null,"[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""]","{""declared_source_refs"":[""uploaded sphere compendium: Life/Protection section where applicable"",""C04 packetized normalization seed family; exact source-text verification remains backlog for non-sentinel variants""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",null,"{""source_anchor"":""record:TALENT_PACKET_HEALING_NO_UNDEAD_CONSTRUCT_UNLESS_PACKET"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",a5f05e761ea936ad4d3b538785ebd54738c923380281ff254257414dd60ca36b
