candidate_record_id,display_name,source_label,cat1_classification,reason,source_context,included_in_canonical_selectable_registry
TAL_WEAPONS_BODY_ARMAMENT_METHOD,Body Armament Method,Weapons,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Weapons :: Weapons / Equipment Additions > Weapon Methods > Body Armament Method""],""exact_name_heading_hits"":[{""heading"":""#### Body Armament Method"",""line"":98658},{""heading"":""#### Body Armament Method - Body Armament"",""line"":98722}],""exact_name_nonheading_hits"":[{""line"":98688,""text"":""When a Body Refiner chooses Body Armament Method, one proficient weapon may count as body-bound for features that care about held, worn, or body-bound martial expression.""},{""line"":98994,""text"":""Benefit: You can use Body Armament Method with improvised weapons that clearly resemble a legal weapon profile.""}]}",false
TAL_WEAPONS_QI_CONDUIT_METHOD,Qi Conduit Method,Weapons,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Weapons :: Weapons / Equipment Additions > Foundation Realm Talents > Qi Conduit Method - Conduit""],""exact_name_heading_hits"":[{""heading"":""#### Qi Conduit Method"",""line"":98664},{""heading"":""#### Qi Conduit Method - Conduit"",""line"":98728}],""exact_name_nonheading_hits"":[{""line"":98748,""text"":""Prerequisite: Weapons sphere and Qi Conduit Method""}]}",false
TAL_WEAPONS_SPIRIT_HEIRLOOM_METHOD,Spirit Heirloom Method,Weapons,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Weapons :: Weapons / Equipment Additions > Foundation Realm Talents > Spirit Heirloom Method - Spirit Heirloom""],""exact_name_heading_hits"":[{""heading"":""#### Spirit Heirloom Method"",""line"":98670},{""heading"":""#### Spirit Heirloom Method - Spirit Heirloom"",""line"":98734}],""exact_name_nonheading_hits"":[{""line"":98704,""text"":""When a Spirit Awakener chooses Spirit Heirloom Method, one proficient weapon may be treated as a resonance focus for Spirit-compatible weapon talents. It does not become an independent companion unless another feature says so.""},{""line"":98976,""text"":""Prerequisite: Spirit Awakening Path, Spirit Heirloom Method""},{""line"":99020,""text"":""When a Spirit Awakener uses Spirit Heirloom Method, they may name the weapon during a significant strike.""},{""line"":99046,""text"":""Prerequisite: Spirit Heirloom Method""}]}",false
TAL_WEATHER_AURA_CONCENTRATION_LEDGER,Weather Aura Concentration Ledger,Weather,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WEATHER_LIGHTNING_HAZARD_DAMAGE,Lightning Hazard Damage,Weather,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WEATHER_RAIN_FIELD_WATER_SYNERGY,Rain Field Water Synergy,Weather,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WEATHER_WIND_FIELD_FORCED_MOVEMENT,Wind Field Forced Movement,Weather,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WRESTLING_PIN,Grapple Pin,Wrestling,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WRESTLING_REVERSAL,Reversal Counter,Wrestling,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WRESTLING_THROW,Throw,Wrestling,AMBIGUOUS_REQUIRES_AUTHORITY_DECISION,"Exact source heading exists, but candidate-to-source identity and the accepted 1,748-talent count cannot be changed without a bounded authority ruling.","{""declared_source_refs"":[],""exact_name_heading_hits"":[{""heading"":""#### Body Refining - Iron-Rain Body Use Strength or Dexterity for Barrage saving throw DCs, choosing when learning the sphere."",""line"":7101},{""heading"":""##### Hostile Creatures When one hostile creature starts its turn inside and is adjacent to one Beast Ally, it makes a Wisdom saving throw."",""line"":8031},{""heading"":""##### Crimson Aura When a Bloodied enemy starts its turn within 20 feet, it makes a Constitution saving throw."",""line"":12900},{""heading"":""#### Throw - Manhandle, Focus"",""line"":13563},{""heading"":""#### Mountain-Swing Throw - Manhandle, Collision"",""line"":13899},{""heading"":""#### Heaven-Crashing Throw"",""line"":14053},{""heading"":""#### Blast Shape Saving Throws"",""line"":20363},{""heading"":""##### Enemies A hostile creature entering for the first time on a turn or starting its turn inside makes a Wisdom saving throw."",""line"":23437},{""heading"":""##### Enemies When an enemy starts its turn inside, it makes a Wisdom saving throw."",""line"":23475},{""heading"":""### Circular Throw - Response, Redirection"",""line"":31796},{""heading"":""#### Weight-Borrowing Throw"",""line"":36290},{""heading"":""#### Saving Throws"",""line"":44513},{""heading"":""### Thrown Slipper Rebuke - Punchline"",""line"":48536},{""heading"":""#### Hold the Line - gain +1 AC against creatures inside your Spear Line; - gain Advantage on checks and saving throws against forced movement; - when a creature bearing your Spear Intent enters your Spear Line, it treats that movement as difficult terrain."",""line"":82906},{""heading"":""#### You and Allies - gain +1 AC against creatures bearing your Spear Intent; - move 5 feet without provoking opportunity attacks after hitting with a Spear attack, once per turn; - gain Advantage on checks and saving throws against forced movement."",""line"":83008},{""heading"":""#### Enemies When an enemy enters for the first time on a turn or starts its turn inside, it makes a Wisdom saving throw."",""line"":83010},{""heading"":""#### Allies - gain Half Cover; - gain Advantage on checks and saving throws against forced movement; - move 5 feet without provoking opportunity attacks after hitting, once per turn."",""line"":83152},{""heading"":""#### Enemies When one enters for the first time on a turn or starts its turn inside, it makes a Dexterity saving throw."",""line"":83154},{""heading"":""#### Saving Throws"",""line"":85553},{""heading"":""#### Saving Throws and Attack Rolls"",""line"":88440},{""heading"":""### Weapon Thrower's Sleeve"",""line"":99116},{""heading"":""### Projectile and Throwing Weapons"",""line"":99622},{""heading"":""#### Throw Talents"",""line"":101250},{""heading"":""#### Hard Whip - Slam, Throw"",""line"":101286},{""heading"":""#### Living Weapon - Slam, Throw"",""line"":101308},{""heading"":""#### Earth-Shattering Slam - Throw"",""line"":101553},{""heading"":""#### Mountain-Crashing Suplex - Throw"",""line"":101577},{""heading"":""#### Tombstone Burial - Throw, Capture"",""line"":101734},{""heading"":""#### Heaven-Lifting Throw - Throw"",""line"":101857}],""exact_name_nonheading_hits"":[{""line"":70,""text"":""- Axes - axe weapons, heavy hewing, hook control, guard breaking, thrown axe openings, and execution pressure.""},{""line"":82,""text"":""- Wrestling - grappling, holds, throws, pins, bodily domination.""},{""line"":88,""text"":""- Barrage - thrown weapons, rapid strikes, projectile body training.""},{""line"":361,""text"":""| Cultivation Save DC | default sphere/talent saving throw DC; 8 + Proficiency Bonus + relevant key ability modifier unless a printed formula overrides | `save_dc` |""},{""line"":560,""text"":""- **Sphere of Axes** — martial hewing, Bite, Hook, guard-breaking, thrown axe disruption, poleaxe leverage, and execution authority.""},{""line"":620,""text"":""Ranged Attacks: Ranged weapon and spell attacks follow ordinary attack roll rules unless a talent changes them. Air talents that interfere with arrows, thrown weapons, or projectile lines define their own trigger and effect.""},{""line"":638,""text"":""Objects and Projectiles: Arrows, thrown weapons, darts, needles, bolts, bullets, and similar projectiles can be affected by Air talents. Siege ammunition, falling boulders, massive weapons, or supernatural attacks require explicit permission.""},{""line"":710,""text"":""Storming Current: enough to threaten multiple creatures, impose saving throws, create storm terrain, or contest flight.""},{""line"":724,""text"":""When an Air talent calls for a saving throw, use your Cultivation Save DC.""},{""line"":740,""text"":""When an Air talent affects a projectile, it can affect ordinary ranged weapon attacks and thrown weapon attacks unless stated otherwise.""}]}",false
TAL_YIN_USING_WANING_MARKS,USING WANING MARKS,Yin,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yin :: USING WANING MARKS""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
